quantity_kind,unit,symbol,quantity_name
http://qudt.org/vocab/quantitykind/HeatFluxDensity,CAL_TH-PER-CentiM2-MIN,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,CAL_TH-PER-CentiM2-SEC,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,ERG-PER-CentiM2-SEC,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,FT-LB_F-PER-FT2-SEC,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,J-PER-CentiM2-DAY,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,KiloCAL-PER-CentiM2-MIN,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,KiloCAL-PER-CentiM2-SEC,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,KiloW-PER-M2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,M-PA-PER-SEC,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,MicroW-PER-M2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,MilliW-PER-M2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,NanoW-PER-M2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,PicoW-PER-M2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,W-PER-CentiM2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,W-PER-FT2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,W-PER-IN2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatFluxDensity,W-PER-M2,nan,HeatFluxDensity
http://qudt.org/vocab/quantitykind/HeatingValue,BTU_IT-PER-LB,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,BTU_TH-PER-LB,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,CAL_IT-PER-GM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,CAL_TH-PER-GM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,ERG-PER-GM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,J-PER-GM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,J-PER-KiloGM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,KiloCAL-PER-GM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,KiloJ-PER-KiloGM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,KiloLB_F-FT-PER-LB,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,MegaJ-PER-KiloGM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,MilliJ-PER-GM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,N-M-PER-KiloGM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/HeatingValue,W-HR-PER-KiloGM,nan,HeatingValue
http://qudt.org/vocab/quantitykind/Height,M,h,Height
http://qudt.org/vocab/quantitykind/Height,ANGSTROM,h,Height
http://qudt.org/vocab/quantitykind/Height,AU,h,Height
http://qudt.org/vocab/quantitykind/Height,BTU_IT-PER-LB_F,h,Height
http://qudt.org/vocab/quantitykind/Height,CH,h,Height
http://qudt.org/vocab/quantitykind/Height,CHAIN_US,h,Height
http://qudt.org/vocab/quantitykind/Height,CentiM,h,Height
http://qudt.org/vocab/quantitykind/Height,DecaM,h,Height
http://qudt.org/vocab/quantitykind/Height,DeciM,h,Height
http://qudt.org/vocab/quantitykind/Height,FATH,h,Height
http://qudt.org/vocab/quantitykind/Height,FM,h,Height
http://qudt.org/vocab/quantitykind/Height,FT,h,Height
http://qudt.org/vocab/quantitykind/Height,FT_US,h,Height
http://qudt.org/vocab/quantitykind/Height,FUR,h,Height
http://qudt.org/vocab/quantitykind/Height,FemtoM,h,Height
http://qudt.org/vocab/quantitykind/Height,GAUGE_FR,h,Height
http://qudt.org/vocab/quantitykind/Height,GA_Charriere,h,Height
http://qudt.org/vocab/quantitykind/Height,HectoM,h,Height
http://qudt.org/vocab/quantitykind/Height,IN,h,Height
http://qudt.org/vocab/quantitykind/Height,KiloM,h,Height
http://qudt.org/vocab/quantitykind/Height,LY,h,Height
http://qudt.org/vocab/quantitykind/Height,MI,h,Height
http://qudt.org/vocab/quantitykind/Height,MI_N,h,Height
http://qudt.org/vocab/quantitykind/Height,MI_UK,h,Height
http://qudt.org/vocab/quantitykind/Height,MI_US,h,Height
http://qudt.org/vocab/quantitykind/Height,MicroIN,h,Height
http://qudt.org/vocab/quantitykind/Height,MicroM,h,Height
http://qudt.org/vocab/quantitykind/Height,MilLength,h,Height
http://qudt.org/vocab/quantitykind/Height,MilliIN,h,Height
http://qudt.org/vocab/quantitykind/Height,MilliM,h,Height
http://qudt.org/vocab/quantitykind/Height,NanoM,h,Height
http://qudt.org/vocab/quantitykind/Height,PARSEC,h,Height
http://qudt.org/vocab/quantitykind/Height,PCA,h,Height
http://qudt.org/vocab/quantitykind/Height,PT,h,Height
http://qudt.org/vocab/quantitykind/Height,PicoM,h,Height
http://qudt.org/vocab/quantitykind/Height,PlanckLength,h,Height
http://qudt.org/vocab/quantitykind/Height,ROD,h,Height
http://qudt.org/vocab/quantitykind/Height,YD,h,Height
http://qudt.org/vocab/quantitykind/Height,ZOLL,h,Height
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,AttoJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,BTU_IT,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,BTU_TH,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,CAL_IT,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,CAL_TH,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,ERG,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,EV,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,E_h,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,ExaJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,FT-LB_F,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,FT-PDL,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,FemtoJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,GigaEV,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,GigaJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,GigaW-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,J,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloBTU_IT,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloBTU_TH,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloCAL,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloEV,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloVA-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloVAR-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,KiloW-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MegaBTU_IT,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MegaEV,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MegaJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MegaTOE,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MegaVA-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MegaVAR-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MegaW-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MicroJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,MilliJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,NanoJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,PetaJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,PicoJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,PlanckEnergy,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,QUAD,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,THERM_EC,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,THERM_US,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,THM_EEC,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,THM_US,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,TOE,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,TeraJ,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,TeraW-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,TonEnergy,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,VA-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,VAR-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,W-HR,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HelmholtzEnergy,W-SEC,A,HelmholtzEnergy
http://qudt.org/vocab/quantitykind/HenrysLawVolatilityConstant,ATM-M3-PER-MOL,nan,HenrysLawVolatilityConstant
http://qudt.org/vocab/quantitykind/HoleDensity,NUM-PER-L,p,HoleDensity
http://qudt.org/vocab/quantitykind/HoleDensity,NUM-PER-M3,p,HoleDensity
http://qudt.org/vocab/quantitykind/HoleDensity,NUM-PER-MicroL,p,HoleDensity
http://qudt.org/vocab/quantitykind/HoleDensity,NUM-PER-MilliL,p,HoleDensity
http://qudt.org/vocab/quantitykind/HoleDensity,NUM-PER-MilliM3,p,HoleDensity
http://qudt.org/vocab/quantitykind/HoleDensity,NUM-PER-NanoL,p,HoleDensity
http://qudt.org/vocab/quantitykind/HoleDensity,NUM-PER-PicoL,p,HoleDensity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,CentiM-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,CentiM-PER-KiloYR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,CentiM-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,CentiM-PER-YR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,FT-PER-DAY,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,FT-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,FT-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,FT-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,GigaHZ-M,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,IN-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,IN-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,IN-PER-YR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,KN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,KiloM-PER-DAY,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,KiloM-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,KiloM-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,M-PER-DAY,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,M-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,M-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,M-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,M-PER-YR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MI-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MI-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MI-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MI_N-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MI_N-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MicroM-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MicroM-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MilliM-PER-DAY,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MilliM-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MilliM-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MilliM-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,MilliM-PER-YR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,YD-PER-HR,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,YD-PER-MIN,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HorizontalVelocity,YD-PER-SEC,V_{X},HorizontalVelocity
http://qudt.org/vocab/quantitykind/HydraulicPermeability,CentiM2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,DeciM2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,FT2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,IN2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,KiloM2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,M2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,MIL_Circ,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,MicroM2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,MilliM2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,NanoM2,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,DARCY,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HydraulicPermeability,MilliDARCY,nan,HydraulicPermeability
http://qudt.org/vocab/quantitykind/HyperfineStructureQuantumNumber,NUM,F,HyperfineStructureQuantumNumber
http://qudt.org/vocab/quantitykind/INERT-MASS,KiloGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,AMU,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,CARAT,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,CWT_LONG,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,CWT_SHORT,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,CentiGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,DRAM_UK,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,DRAM_US,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,DWT,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,DecaGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,DeciGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,DeciTONNE,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,DeciTON_Metric,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,EarthMass,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,FemtoGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,GM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,GM_Carbon,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,GM_DRY,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,GM_Nitrogen,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,GRAIN,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,HectoGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,Hundredweight_UK,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,Hundredweight_US,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,KiloLB,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,KiloTONNE,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,KiloTON_Metric,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,LB,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,LB_M,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,LB_T,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,LunarMass,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,MOMME_Pearl,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,MOMME_Textile,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,MegaGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,MegaTON,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,MegaTONNE,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,MicroGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,MilliGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,NanoGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,OZ,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,OZ_M,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,OZ_TROY,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,PENNYWEIGHT,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,PFUND,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,PicoGM,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,PlanckMass,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,Quarter_UK,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,SLUG,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,SolarMass,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,Stone_UK,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TON,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TONNE,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TON_Assay,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TON_LONG,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TON_Metric,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TON_SHORT,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TON_UK,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,TON_US,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/INERT-MASS,U,nan,INERT-MASS
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,AttoSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,CentiPOISE-PER-BAR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,DAY,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,DAY_Sidereal,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,DeciSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,FemtoSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,H-PER-KiloOHM,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,H-PER-OHM,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,HR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,HR_Sidereal,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,KiloSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,KiloYR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MIN,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MIN_Sidereal,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MO,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MO_MeanGREGORIAN,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MO_MeanJulian,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MO_Synodic,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MegaSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MegaYR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MicroH-PER-KiloOHM,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MicroH-PER-OHM,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MicroSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MilliH-PER-KiloOHM,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MilliH-PER-OHM,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MilliPA-SEC-PER-BAR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,MilliSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,NanoSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,PA-SEC-PER-BAR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,POISE-PER-BAR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,POISE-PER-PA,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,PicoSEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,PlanckTime,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,SEC,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,SH,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,WK,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,YR,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,YR_Common,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,YR_Metrology,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,YR_Sidereal,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/IgnitionIntervalTime,YR_TROPICAL,nan,IgnitionIntervalTime
http://qudt.org/vocab/quantitykind/Illuminance,FC,nan,Illuminance
http://qudt.org/vocab/quantitykind/Illuminance,LUX,nan,Illuminance
http://qudt.org/vocab/quantitykind/Illuminance,PHOT,nan,Illuminance
http://qudt.org/vocab/quantitykind/Impedance,OHM,nan,Impedance
http://qudt.org/vocab/quantitykind/Impulse,GM-CentiM-PER-SEC,0173-1#Z4-BAJ241#002,Impulse
http://qudt.org/vocab/quantitykind/Impulse,KiloGM-CentiM-PER-SEC,0173-1#Z4-BAJ241#002,Impulse
http://qudt.org/vocab/quantitykind/Impulse,LB-FT-PER-SEC,0173-1#Z4-BAJ241#002,Impulse
http://qudt.org/vocab/quantitykind/Impulse,LB-IN-PER-SEC,0173-1#Z4-BAJ241#002,Impulse
http://qudt.org/vocab/quantitykind/Incidence,SAMPLE-PER-SEC,nan,Incidence
http://qudt.org/vocab/quantitykind/IncidenceProportion,SAMPLE-PER-SEC,nan,IncidenceProportion
http://qudt.org/vocab/quantitykind/IncidenceRate,SAMPLE-PER-SEC,nan,IncidenceRate
http://qudt.org/vocab/quantitykind/Inductance,H,L,Inductance
http://qudt.org/vocab/quantitykind/Inductance,H_Ab,L,Inductance
http://qudt.org/vocab/quantitykind/Inductance,H_Stat,L,Inductance
http://qudt.org/vocab/quantitykind/Inductance,KiloH,L,Inductance
http://qudt.org/vocab/quantitykind/Inductance,MicroH,L,Inductance
http://qudt.org/vocab/quantitykind/Inductance,MilliH,L,Inductance
http://qudt.org/vocab/quantitykind/Inductance,NanoH,L,Inductance
http://qudt.org/vocab/quantitykind/Inductance,PicoH,L,Inductance
http://qudt.org/vocab/quantitykind/InfiniteMultiplicationFactor,UNITLESS,nan,InfiniteMultiplicationFactor
http://qudt.org/vocab/quantitykind/InformationEntropy,BAN,nan,InformationEntropy
http://qudt.org/vocab/quantitykind/InformationEntropy,BIT,nan,InformationEntropy
http://qudt.org/vocab/quantitykind/InformationEntropy,BYTE,nan,InformationEntropy
http://qudt.org/vocab/quantitykind/InformationEntropy,ERLANG,nan,InformationEntropy
http://qudt.org/vocab/quantitykind/InformationEntropy,ExaBIT,nan,InformationEntropy
