start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1770965880,1770965940,2026-02-13T06:58:00+00:00,2026-02-13T06:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1770965940,1770966000,2026-02-13T06:59:00+00:00,2026-02-13T07:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966000,1770966060,2026-02-13T07:00:00+00:00,2026-02-13T07:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966060,1770966120,2026-02-13T07:01:00+00:00,2026-02-13T07:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966120,1770966180,2026-02-13T07:02:00+00:00,2026-02-13T07:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966180,1770966240,2026-02-13T07:03:00+00:00,2026-02-13T07:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966240,1770966300,2026-02-13T07:04:00+00:00,2026-02-13T07:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966300,1770966360,2026-02-13T07:05:00+00:00,2026-02-13T07:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966360,1770966420,2026-02-13T07:06:00+00:00,2026-02-13T07:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966420,1770966480,2026-02-13T07:07:00+00:00,2026-02-13T07:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966480,1770966540,2026-02-13T07:08:00+00:00,2026-02-13T07:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966540,1770966600,2026-02-13T07:09:00+00:00,2026-02-13T07:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966600,1770966660,2026-02-13T07:10:00+00:00,2026-02-13T07:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966660,1770966720,2026-02-13T07:11:00+00:00,2026-02-13T07:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966720,1770966780,2026-02-13T07:12:00+00:00,2026-02-13T07:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966780,1770966840,2026-02-13T07:13:00+00:00,2026-02-13T07:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966840,1770966900,2026-02-13T07:14:00+00:00,2026-02-13T07:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966900,1770966960,2026-02-13T07:15:00+00:00,2026-02-13T07:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1770966960,1770967020,2026-02-13T07:16:00+00:00,2026-02-13T07:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967020,1770967080,2026-02-13T07:17:00+00:00,2026-02-13T07:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967080,1770967140,2026-02-13T07:18:00+00:00,2026-02-13T07:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967140,1770967200,2026-02-13T07:19:00+00:00,2026-02-13T07:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967200,1770967260,2026-02-13T07:20:00+00:00,2026-02-13T07:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967260,1770967320,2026-02-13T07:21:00+00:00,2026-02-13T07:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967320,1770967380,2026-02-13T07:22:00+00:00,2026-02-13T07:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967380,1770967440,2026-02-13T07:23:00+00:00,2026-02-13T07:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967440,1770967500,2026-02-13T07:24:00+00:00,2026-02-13T07:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967500,1770967560,2026-02-13T07:25:00+00:00,2026-02-13T07:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967560,1770967620,2026-02-13T07:26:00+00:00,2026-02-13T07:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967620,1770967680,2026-02-13T07:27:00+00:00,2026-02-13T07:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967680,1770967740,2026-02-13T07:28:00+00:00,2026-02-13T07:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967740,1770967800,2026-02-13T07:29:00+00:00,2026-02-13T07:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967800,1770967860,2026-02-13T07:30:00+00:00,2026-02-13T07:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967860,1770967920,2026-02-13T07:31:00+00:00,2026-02-13T07:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967920,1770967980,2026-02-13T07:32:00+00:00,2026-02-13T07:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1770967980,1770968040,2026-02-13T07:33:00+00:00,2026-02-13T07:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968040,1770968100,2026-02-13T07:34:00+00:00,2026-02-13T07:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968100,1770968160,2026-02-13T07:35:00+00:00,2026-02-13T07:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968160,1770968220,2026-02-13T07:36:00+00:00,2026-02-13T07:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968220,1770968280,2026-02-13T07:37:00+00:00,2026-02-13T07:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968280,1770968340,2026-02-13T07:38:00+00:00,2026-02-13T07:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968340,1770968400,2026-02-13T07:39:00+00:00,2026-02-13T07:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968400,1770968460,2026-02-13T07:40:00+00:00,2026-02-13T07:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968460,1770968520,2026-02-13T07:41:00+00:00,2026-02-13T07:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968520,1770968580,2026-02-13T07:42:00+00:00,2026-02-13T07:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968580,1770968640,2026-02-13T07:43:00+00:00,2026-02-13T07:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968640,1770968700,2026-02-13T07:44:00+00:00,2026-02-13T07:45:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968700,1770968760,2026-02-13T07:45:00+00:00,2026-02-13T07:46:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968760,1770968820,2026-02-13T07:46:00+00:00,2026-02-13T07:47:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968820,1770968880,2026-02-13T07:47:00+00:00,2026-02-13T07:48:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968880,1770968940,2026-02-13T07:48:00+00:00,2026-02-13T07:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1770968940,1770969000,2026-02-13T07:49:00+00:00,2026-02-13T07:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969000,1770969060,2026-02-13T07:50:00+00:00,2026-02-13T07:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969060,1770969120,2026-02-13T07:51:00+00:00,2026-02-13T07:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969120,1770969180,2026-02-13T07:52:00+00:00,2026-02-13T07:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969180,1770969240,2026-02-13T07:53:00+00:00,2026-02-13T07:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969240,1770969300,2026-02-13T07:54:00+00:00,2026-02-13T07:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969300,1770969360,2026-02-13T07:55:00+00:00,2026-02-13T07:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969360,1770969420,2026-02-13T07:56:00+00:00,2026-02-13T07:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969420,1770969480,2026-02-13T07:57:00+00:00,2026-02-13T07:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969480,1770969540,2026-02-13T07:58:00+00:00,2026-02-13T07:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969540,1770969600,2026-02-13T07:59:00+00:00,2026-02-13T08:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969600,1770969660,2026-02-13T08:00:00+00:00,2026-02-13T08:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969660,1770969720,2026-02-13T08:01:00+00:00,2026-02-13T08:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969720,1770969780,2026-02-13T08:02:00+00:00,2026-02-13T08:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969780,1770969840,2026-02-13T08:03:00+00:00,2026-02-13T08:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969840,1770969900,2026-02-13T08:04:00+00:00,2026-02-13T08:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969900,1770969960,2026-02-13T08:05:00+00:00,2026-02-13T08:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1770969960,1770970020,2026-02-13T08:06:00+00:00,2026-02-13T08:07:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970020,1770970080,2026-02-13T08:07:00+00:00,2026-02-13T08:08:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970080,1770970140,2026-02-13T08:08:00+00:00,2026-02-13T08:09:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970140,1770970200,2026-02-13T08:09:00+00:00,2026-02-13T08:10:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970200,1770970260,2026-02-13T08:10:00+00:00,2026-02-13T08:11:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970260,1770970320,2026-02-13T08:11:00+00:00,2026-02-13T08:12:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970320,1770970380,2026-02-13T08:12:00+00:00,2026-02-13T08:13:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970380,1770970440,2026-02-13T08:13:00+00:00,2026-02-13T08:14:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970440,1770970500,2026-02-13T08:14:00+00:00,2026-02-13T08:15:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970500,1770970560,2026-02-13T08:15:00+00:00,2026-02-13T08:16:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970560,1770970620,2026-02-13T08:16:00+00:00,2026-02-13T08:17:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970620,1770970680,2026-02-13T08:17:00+00:00,2026-02-13T08:18:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970680,1770970740,2026-02-13T08:18:00+00:00,2026-02-13T08:19:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970740,1770970800,2026-02-13T08:19:00+00:00,2026-02-13T08:20:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970800,1770970860,2026-02-13T08:20:00+00:00,2026-02-13T08:21:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970860,1770970920,2026-02-13T08:21:00+00:00,2026-02-13T08:22:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970920,1770970980,2026-02-13T08:22:00+00:00,2026-02-13T08:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1770970980,1770971040,2026-02-13T08:23:00+00:00,2026-02-13T08:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971040,1770971100,2026-02-13T08:24:00+00:00,2026-02-13T08:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971100,1770971160,2026-02-13T08:25:00+00:00,2026-02-13T08:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971160,1770971220,2026-02-13T08:26:00+00:00,2026-02-13T08:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971220,1770971280,2026-02-13T08:27:00+00:00,2026-02-13T08:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971280,1770971340,2026-02-13T08:28:00+00:00,2026-02-13T08:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971340,1770971400,2026-02-13T08:29:00+00:00,2026-02-13T08:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971400,1770971460,2026-02-13T08:30:00+00:00,2026-02-13T08:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971460,1770971520,2026-02-13T08:31:00+00:00,2026-02-13T08:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971520,1770971580,2026-02-13T08:32:00+00:00,2026-02-13T08:33:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971580,1770971640,2026-02-13T08:33:00+00:00,2026-02-13T08:34:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971640,1770971700,2026-02-13T08:34:00+00:00,2026-02-13T08:35:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971700,1770971760,2026-02-13T08:35:00+00:00,2026-02-13T08:36:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971760,1770971820,2026-02-13T08:36:00+00:00,2026-02-13T08:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971820,1770971880,2026-02-13T08:37:00+00:00,2026-02-13T08:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971880,1770971940,2026-02-13T08:38:00+00:00,2026-02-13T08:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1770971940,1770972000,2026-02-13T08:39:00+00:00,2026-02-13T08:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972000,1770972060,2026-02-13T08:40:00+00:00,2026-02-13T08:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972060,1770972120,2026-02-13T08:41:00+00:00,2026-02-13T08:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972120,1770972180,2026-02-13T08:42:00+00:00,2026-02-13T08:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972180,1770972240,2026-02-13T08:43:00+00:00,2026-02-13T08:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972240,1770972300,2026-02-13T08:44:00+00:00,2026-02-13T08:45:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,2681.0,314.0,0.0,2681.0,2681.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770972300,1770972360,2026-02-13T08:45:00+00:00,2026-02-13T08:46:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,26997.0,1497.0,0.0,26997.0,26997.0,1497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770972360,1770972420,2026-02-13T08:46:00+00:00,2026-02-13T08:47:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,101516.0,1007.0,0.0,101516.0,101516.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770972420,1770972480,2026-02-13T08:47:00+00:00,2026-02-13T08:48:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,33166.0,1823.0,0.0,33166.0,33166.0,1823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770972480,1770972540,2026-02-13T08:48:00+00:00,2026-02-13T08:49:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972540,1770972600,2026-02-13T08:49:00+00:00,2026-02-13T08:50:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972600,1770972660,2026-02-13T08:50:00+00:00,2026-02-13T08:51:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972660,1770972720,2026-02-13T08:51:00+00:00,2026-02-13T08:52:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972720,1770972780,2026-02-13T08:52:00+00:00,2026-02-13T08:53:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972780,1770972840,2026-02-13T08:53:00+00:00,2026-02-13T08:54:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972840,1770972900,2026-02-13T08:54:00+00:00,2026-02-13T08:55:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972900,1770972960,2026-02-13T08:55:00+00:00,2026-02-13T08:56:00+00:00,,,,,,,,,,,,,,,,,,,,
1770972960,1770973020,2026-02-13T08:56:00+00:00,2026-02-13T08:57:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973020,1770973080,2026-02-13T08:57:00+00:00,2026-02-13T08:58:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973080,1770973140,2026-02-13T08:58:00+00:00,2026-02-13T08:59:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973140,1770973200,2026-02-13T08:59:00+00:00,2026-02-13T09:00:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973200,1770973260,2026-02-13T09:00:00+00:00,2026-02-13T09:01:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973260,1770973320,2026-02-13T09:01:00+00:00,2026-02-13T09:02:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973320,1770973380,2026-02-13T09:02:00+00:00,2026-02-13T09:03:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973380,1770973440,2026-02-13T09:03:00+00:00,2026-02-13T09:04:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973440,1770973500,2026-02-13T09:04:00+00:00,2026-02-13T09:05:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973500,1770973560,2026-02-13T09:05:00+00:00,2026-02-13T09:06:00+00:00,,,,,,,,,,,,,,,,,,,,
1770973560,1770973620,2026-02-13T09:06:00+00:00,2026-02-13T09:07:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,13.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,128309.0,2255.0,0.0,128309.0,128309.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770973620,1770973680,2026-02-13T09:07:00+00:00,2026-02-13T09:08:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,98621.0,1178.0,0.0,98621.0,98621.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770973680,1770973740,2026-02-13T09:08:00+00:00,2026-02-13T09:09:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,98745.0,1036.0,0.0,98745.0,98745.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770973740,1770973800,2026-02-13T09:09:00+00:00,2026-02-13T09:10:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,118797.0,2074.0,98304.0,20493.0,20493.0,2074.0,98304.0,0.0,0.0,0.0,0.0,0.0,0.0
1770973800,1770973860,2026-02-13T09:10:00+00:00,2026-02-13T09:11:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,105425.0,1269.0,0.0,105425.0,105425.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770973860,1770973920,2026-02-13T09:11:00+00:00,2026-02-13T09:12:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,125005.0,2160.0,0.0,125005.0,125005.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770973920,1770973980,2026-02-13T09:12:00+00:00,2026-02-13T09:13:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,26350.0,1279.0,0.0,26350.0,26350.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770973980,1770974040,2026-02-13T09:13:00+00:00,2026-02-13T09:14:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,100667.0,882.0,0.0,100667.0,100667.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974040,1770974100,2026-02-13T09:14:00+00:00,2026-02-13T09:15:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,114360.0,1546.0,0.0,114360.0,114360.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974100,1770974160,2026-02-13T09:15:00+00:00,2026-02-13T09:16:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,29473.0,2259.0,2048.0,27425.0,27425.0,2259.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974160,1770974220,2026-02-13T09:16:00+00:00,2026-02-13T09:17:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,27.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,146819.0,2263.0,6144.0,140675.0,140675.0,2263.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974220,1770974280,2026-02-13T09:17:00+00:00,2026-02-13T09:18:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,101813.0,2410.0,0.0,101813.0,101813.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974280,1770974340,2026-02-13T09:18:00+00:00,2026-02-13T09:19:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,101906.0,824.0,0.0,101906.0,101906.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974340,1770974400,2026-02-13T09:19:00+00:00,2026-02-13T09:20:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,104170.0,2233.0,0.0,104170.0,104170.0,2233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974400,1770974460,2026-02-13T09:20:00+00:00,2026-02-13T09:21:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,17.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,48812.0,2525.0,2048.0,46764.0,46764.0,2525.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974460,1770974520,2026-02-13T09:21:00+00:00,2026-02-13T09:22:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,29.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,146120.0,2808.0,0.0,146120.0,146120.0,2808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974520,1770974580,2026-02-13T09:22:00+00:00,2026-02-13T09:23:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,1.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,1954.0,1209.0,0.0,1954.0,1954.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974580,1770974640,2026-02-13T09:23:00+00:00,2026-02-13T09:24:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,6.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,13838.0,2262.0,0.0,13838.0,13838.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974640,1770974700,2026-02-13T09:24:00+00:00,2026-02-13T09:25:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,125834.0,1649.0,4096.0,121738.0,121738.0,1649.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974700,1770974760,2026-02-13T09:25:00+00:00,2026-02-13T09:26:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,198450.0,17230.0,95360.0,103090.0,103090.0,17230.0,95360.0,0.0,0.0,0.0,0.0,0.0,0.0
1770974760,1770974820,2026-02-13T09:26:00+00:00,2026-02-13T09:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1770974820,1770974880,2026-02-13T09:27:00+00:00,2026-02-13T09:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1770974880,1770974940,2026-02-13T09:28:00+00:00,2026-02-13T09:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1770974940,1770975000,2026-02-13T09:29:00+00:00,2026-02-13T09:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1770975000,1770975060,2026-02-13T09:30:00+00:00,2026-02-13T09:31:00+00:00,,,,,,,,,,,,,,,,,,,,
1770975060,1770975120,2026-02-13T09:31:00+00:00,2026-02-13T09:32:00+00:00,,,,,,,,,,,,,,,,,,,,
1770975120,1770975180,2026-02-13T09:32:00+00:00,2026-02-13T09:33:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,108829.0,764.0,0.0,108829.0,108829.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975180,1770975240,2026-02-13T09:33:00+00:00,2026-02-13T09:34:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,6.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,204000.0,1468.0,0.0,204000.0,204000.0,1468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975240,1770975300,2026-02-13T09:34:00+00:00,2026-02-13T09:35:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,194312.0,809.0,96256.0,98056.0,98056.0,809.0,96256.0,0.0,0.0,0.0,0.0,0.0,0.0
1770975300,1770975360,2026-02-13T09:35:00+00:00,2026-02-13T09:36:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,20018.0,1230.0,0.0,20018.0,20018.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
